Order No,User Id,Vehicle Type,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Day of Month,Confirmation - Weekday (Mo = 1),Confirmation - Time,Arrival at Pickup - Day of Month,Arrival at Pickup - Weekday (Mo = 1),Arrival at Pickup - Time,Pickup - Day of Month,Pickup - Weekday (Mo = 1),Pickup - Time,Arrival at Destination - Day of Month,Arrival at Destination - Weekday (Mo = 1),Arrival at Destination - Time,Distance (KM),Temperature,Precipitation in millimeters,Pickup Lat,Pickup Long,Destination Lat,Destination Long,Rider Id,Time from Pickup to Arrival
Order_No_9313,User_Id_3391,Bike,1,Personal,3,1,11:58:09 AM,3,1,11:58:25 AM,3,1,12:06:07 PM,3,1,12:08:14 PM,3,1,12:31:27 PM,6,20.6,,-1.3009926,36.8208532,-1.3229541,36.8312466,Rider_Id_249,1393
Order_No_23330,User_Id_393,Bike,3,Business,22,5,7:46:35 AM,22,5,7:47:29 AM,22,5,7:59:05 AM,22,5,8:07:05 AM,22,5,8:17:42 AM,4,22.0,,-1.3167113000000001,36.8301563,-1.3004062,36.829741,Rider_Id_910,637
Order_No_24612,User_Id_1690,Bike,3,Business,27,3,3:17:09 PM,27,3,3:26:44 PM,27,3,3:42:58 PM,27,3,3:57:19 PM,27,3,4:21:14 PM,6,,,-1.2938211000000002,36.8270021,-1.304033,36.7848695,Rider_Id_431,1435
Order_No_3270,User_Id_3404,Bike,3,Business,22,6,11:58:52 AM,22,6,11:59:10 AM,22,6,12:01:36 PM,22,6,12:06:29 PM,22,6,12:21:44 PM,5,21.2,,-1.2591018999999999,36.800577000000004,-1.2793686000000002,36.82592329999999,Rider_Id_933,915
Order_No_9713,User_Id_2701,Bike,3,Business,7,5,10:47:01 AM,7,5,11:24:17 AM,7,5,11:34:53 AM,7,5,11:42:41 AM,7,5,12:53:53 PM,12,,,-1.302605,36.766219,-1.2765736,36.851364600000004,Rider_Id_827,4272
Order_No_4024,User_Id_2914,Bike,2,Personal,23,6,12:11:53 PM,23,6,12:12:42 PM,23,6,12:35:25 PM,23,6,12:47:11 PM,23,6,1:08:31 PM,5,,,-1.3019593,36.7521092,-1.2637698999999998,36.7500558,Rider_Id_752,1280
Order_No_27029,User_Id_1578,Bike,3,Business,25,5,3:02:54 PM,25,5,3:04:02 PM,25,5,3:30:20 PM,25,5,3:35:31 PM,25,5,4:35:58 PM,15,29.3,,-1.28878,36.8168312,-1.216682,36.908577799999996,Rider_Id_553,3627
Order_No_12,User_Id_1934,Bike,2,Personal,16,3,10:57:05 AM,16,3,11:27:53 AM,16,3,11:42:45 AM,16,3,11:49:23 AM,16,3,12:18:01 PM,6,24.0,,-1.2875013000000002,36.8171787,-1.2502923000000001,36.788756799999994,Rider_Id_949,1718
Order_No_1695,User_Id_1502,Bike,3,Business,14,5,3:31:16 PM,14,5,4:20:11 PM,14,5,4:33:29 PM,14,5,4:35:15 PM,14,5,5:44:03 PM,3,22.9,,-1.2232123,36.8932547,-1.2198413000000001,36.9054958,Rider_Id_854,4128
Order_No_25188,User_Id_1502,Bike,3,Business,20,3,3:35:19 PM,20,3,3:35:30 PM,20,3,3:43:09 PM,20,3,4:44:58 PM,20,3,4:57:34 PM,23,27.6,,-1.3472066,36.7692638,-1.2232123,36.8932547,Rider_Id_436,756
Order_No_25415,User_Id_2255,Bike,1,Personal,24,4,4:26:10 PM,24,4,4:26:32 PM,24,4,4:43:11 PM,24,4,5:09:30 PM,24,4,5:49:48 PM,15,21.2,,-1.289498,36.818878000000005,-1.3169591,36.7000029,Rider_Id_360,2418
Order_No_13224,User_Id_2330,Bike,3,Business,27,6,10:59:28 AM,27,6,11:02:48 AM,27,6,11:14:29 AM,27,6,11:26:49 AM,27,6,11:44:56 AM,9,,,-1.2645318,36.7981775,-1.2326041,36.8009029,Rider_Id_96,1087
Order_No_26118,User_Id_111,Bike,3,Business,17,3,11:09:00 AM,17,3,11:09:58 AM,17,3,11:21:44 AM,17,3,11:43:29 AM,17,3,12:27:37 PM,8,25.4,,-1.2551895,36.7822034,-1.2868736,36.780588200000004,Rider_Id_857,2648
Order_No_27373,User_Id_3517,Bike,3,Business,8,2,1:08:12 PM,8,2,1:08:26 PM,8,2,1:08:32 PM,8,2,2:15:22 PM,8,2,2:43:07 PM,15,25.3,,-1.300921,36.828195,-1.3882008,36.7699445,Rider_Id_871,1665
Order_No_13793,User_Id_1882,Bike,3,Business,4,1,8:08:52 AM,4,1,8:09:08 AM,4,1,8:14:53 AM,4,1,8:45:07 AM,4,1,9:02:30 AM,6,22.0,,-1.2958783,36.7928125,-1.2588774999999999,36.8079744,Rider_Id_715,1043
Order_No_25529,User_Id_3291,Bike,3,Business,4,4,3:03:57 PM,4,4,3:04:53 PM,4,4,3:15:35 PM,4,4,3:36:07 PM,4,4,4:00:07 PM,9,27.4,,-1.307143,36.825009,-1.2600926000000001,36.8088685,Rider_Id_166,1440
Order_No_166,User_Id_1244,Bike,3,Business,26,6,11:06:22 AM,26,6,11:08:36 AM,26,6,11:36:55 AM,26,6,11:55:43 AM,26,6,12:45:49 PM,16,25.9,,-1.3346773,36.8842734,-1.303596,36.778378000000004,Rider_Id_520,3006
Order_No_3910,User_Id_633,Bike,3,Business,3,6,11:12:14 AM,3,6,11:15:36 AM,3,6,11:39:25 AM,3,6,11:52:10 AM,3,6,12:06:02 PM,4,23.5,,-1.3177546999999998,36.8303703,-1.3004062,36.829741,Rider_Id_56,832
Order_No_9872,User_Id_3557,Bike,3,Business,24,3,4:13:16 PM,24,3,4:13:40 PM,24,3,4:20:05 PM,24,3,4:37:27 PM,24,3,4:37:58 PM,3,18.4,,-1.2659913999999999,36.828365500000004,-1.2546732,36.808679600000005,Rider_Id_579,31
Order_No_14626,User_Id_2992,Bike,1,Personal,25,3,4:45:45 PM,25,3,4:46:26 PM,25,3,4:56:35 PM,25,3,5:04:33 PM,25,3,5:21:51 PM,6,17.6,,-1.2911796,36.821506799999995,-1.296268,36.785084000000005,Rider_Id_808,1038
Order_No_9696,User_Id_969,Bike,1,Personal,31,4,1:28:07 PM,31,4,1:47:14 PM,31,4,2:09:41 PM,31,4,2:21:20 PM,31,4,2:40:10 PM,5,22.7,,-1.2850851,36.82176,-1.3004846,36.790159100000004,Rider_Id_844,1130
Order_No_20439,User_Id_20,Bike,3,Business,5,3,2:53:26 PM,5,3,2:59:49 PM,5,3,3:33:16 PM,5,3,3:45:18 PM,5,3,3:57:45 PM,5,23.9,,-1.2629666000000002,36.8068369,-1.2881332,36.821433899999995,Rider_Id_857,747
Order_No_4769,User_Id_246,Bike,3,Business,1,5,1:44:57 PM,1,5,1:54:59 PM,1,5,2:22:59 PM,1,5,2:33:37 PM,1,5,3:01:27 PM,15,28.6,,-1.2156006000000001,36.8916865,-1.2584143,36.8048002,Rider_Id_237,1670
Order_No_20563,User_Id_510,Bike,3,Business,10,4,4:50:46 PM,10,4,4:51:12 PM,10,4,5:08:56 PM,10,4,5:17:31 PM,10,4,5:43:32 PM,13,23.4,,-1.2860183,36.8975338,-1.3189252,36.861726899999994,Rider_Id_418,1561
Order_No_20098,User_Id_1884,Bike,1,Personal,20,4,12:17:40 PM,20,4,12:18:23 PM,20,4,12:27:30 PM,20,4,12:29:54 PM,20,4,12:51:21 PM,4,24.6,,-1.2807298,36.8299116,-1.3049316999999998,36.8225732,Rider_Id_338,1287
Order_No_1373,User_Id_1964,Bike,3,Personal,7,4,12:24:08 PM,7,4,12:24:26 PM,7,4,12:39:21 PM,7,4,12:41:26 PM,7,4,1:21:44 PM,13,24.1,,-1.34364,36.8925345,-1.2802618000000001,36.8191684,Rider_Id_411,2418
Order_No_8048,User_Id_2956,Bike,3,Business,25,5,10:31:56 AM,25,5,10:56:40 AM,25,5,10:56:49 AM,25,5,12:08:00 PM,25,5,12:50:19 PM,15,21.0,,-1.3562374,36.904295399999995,-1.290894,36.822971,Rider_Id_100,2539
Order_No_13930,User_Id_3127,Bike,3,Business,20,3,12:11:53 PM,20,3,12:13:20 PM,20,3,12:21:59 PM,20,3,12:24:53 PM,20,3,12:41:40 PM,7,27.3,,-1.2641888000000001,36.7603984,-1.2918246,36.801584999999996,Rider_Id_517,1007
Order_No_9946,User_Id_2415,Bike,1,Personal,15,6,9:45:41 AM,15,6,9:51:55 AM,15,6,10:02:39 AM,15,6,10:28:36 AM,15,6,10:46:29 AM,6,17.8,,-1.2699263,36.8468961,-1.2766473999999999,36.8155764,Rider_Id_189,1073
Order_No_413,User_Id_2174,Bike,3,Business,31,4,10:45:04 AM,31,4,10:45:10 AM,31,4,10:45:53 AM,31,4,11:07:19 AM,31,4,11:28:48 AM,17,26.4,,-1.2482781,36.884091999999995,-1.1707617000000001,36.9675086,Rider_Id_510,1289
Order_No_17857,User_Id_584,Bike,1,Personal,25,5,11:40:13 AM,25,5,12:01:27 PM,25,5,12:19:00 PM,25,5,12:33:01 PM,25,5,12:45:14 PM,3,21.2,,-1.2981102,36.8293513,-1.302559,36.819555,Rider_Id_749,733
Order_No_7732,User_Id_910,Bike,3,Personal,13,1,11:38:23 AM,13,1,11:53:04 AM,13,1,11:59:09 AM,13,1,12:03:44 PM,13,1,1:12:34 PM,5,17.3,,-1.2506462,36.846258,-1.287588,36.820226,Rider_Id_265,4130
Order_No_11673,User_Id_2909,Bike,3,Personal,1,6,9:49:08 AM,1,6,9:49:34 AM,1,6,10:00:28 AM,1,6,10:10:48 AM,1,6,10:41:12 AM,14,15.4,,-1.2850643999999998,36.8343657,-1.2780989,36.7286308,Rider_Id_857,1824
Order_No_11418,User_Id_1620,Bike,1,Personal,9,6,10:13:39 AM,9,6,10:14:58 AM,9,6,10:20:15 AM,9,6,10:47:02 AM,9,6,11:08:25 AM,10,17.4,,-1.2871215,36.822053000000004,-1.227132,36.8374277,Rider_Id_379,1283
Order_No_8872,User_Id_2883,Bike,2,Personal,18,2,11:32:07 AM,18,2,11:32:17 AM,18,2,11:38:01 AM,18,2,11:39:08 AM,18,2,11:49:26 AM,4,22.5,,-1.2847098999999997,36.772234499999996,-1.2854173999999998,36.7951152,Rider_Id_726,618
Order_No_779,User_Id_2154,Bike,3,Business,10,1,12:45:05 PM,10,1,12:45:26 PM,10,1,1:19:02 PM,10,1,1:34:39 PM,10,1,1:58:45 PM,13,18.8,,-1.2156006000000001,36.8916865,-1.2765736,36.851364600000004,Rider_Id_522,1446
Order_No_219,User_Id_3674,Bike,3,Business,26,2,9:50:04 AM,26,2,9:51:22 AM,26,2,10:05:28 AM,26,2,10:08:33 AM,26,2,10:34:30 AM,6,,,-1.2551895,36.7822034,-1.2765641,36.793782,Rider_Id_829,1557
Order_No_26872,User_Id_111,Bike,3,Business,12,5,2:05:28 PM,12,5,2:08:04 PM,12,5,2:19:50 PM,12,5,2:28:27 PM,12,5,2:49:13 PM,10,,,-1.2551895,36.7822034,-1.2998418999999999,36.844024100000006,Rider_Id_843,1246
Order_No_16824,User_Id_1389,Bike,3,Business,6,1,1:38:53 PM,6,1,1:45:18 PM,6,1,2:09:10 PM,6,1,2:14:28 PM,6,1,2:44:30 PM,16,,,-1.207546,36.7913976,-1.2551895,36.7822034,Rider_Id_96,1802
Order_No_28067,User_Id_2987,Bike,3,Business,13,4,10:06:25 AM,13,4,10:07:04 AM,13,4,10:19:06 AM,13,4,10:27:14 AM,13,4,10:58:47 AM,15,18.0,2.0,-1.2702120000000001,36.82108770000001,-1.3284365,36.8970679,Rider_Id_419,1893
Order_No_26228,User_Id_3149,Bike,3,Business,7,4,1:56:03 PM,7,4,1:57:15 PM,7,4,2:00:23 PM,7,4,2:31:03 PM,7,4,2:37:49 PM,6,30.9,,-1.3004062,36.829741,-1.3167113000000001,36.8301563,Rider_Id_411,406
Order_No_13290,User_Id_2289,Bike,3,Business,18,3,3:43:23 PM,18,3,3:43:53 PM,18,3,3:51:27 PM,18,3,3:55:11 PM,18,3,4:20:31 PM,8,20.9,,-1.2551895,36.7822034,-1.2930037,36.812647399999996,Rider_Id_764,1520
Order_No_24977,User_Id_3560,Bike,3,Business,24,1,2:59:03 PM,24,1,2:59:47 PM,24,1,3:05:48 PM,24,1,3:30:36 PM,24,1,3:30:39 PM,2,24.7,,-1.279395,36.825364,-1.281754,36.8324229,Rider_Id_86,3
Order_No_12352,User_Id_2781,Bike,3,Personal,22,2,11:38:44 AM,22,2,11:39:04 AM,22,2,11:49:09 AM,22,2,11:58:40 AM,22,2,12:36:17 PM,16,19.5,,-1.3043649,36.7816132,-1.3484124,36.6711807,Rider_Id_755,2257
Order_No_7807,User_Id_1341,Bike,3,Business,13,3,2:38:40 PM,13,3,2:39:15 PM,13,3,2:45:00 PM,13,3,2:54:50 PM,13,3,2:58:09 PM,7,29.4,,-1.307143,36.825009,-1.331619,36.847976,Rider_Id_633,199
Order_No_5034,User_Id_2374,Bike,2,Personal,27,3,12:39:18 PM,27,3,12:41:05 PM,27,3,1:05:10 PM,27,3,1:10:01 PM,27,3,1:29:10 PM,7,,,-1.2884354,36.760676600000004,-1.2707178999999997,36.7979713,Rider_Id_465,1149
Order_No_22425,User_Id_3669,Bike,3,Business,25,1,11:17:34 AM,25,1,11:18:01 AM,25,1,11:22:10 AM,25,1,11:27:49 AM,25,1,11:46:51 AM,2,25.3,,-1.2615888000000002,36.7928732,-1.2564152,36.779280299999996,Rider_Id_576,1142
Order_No_1032,User_Id_2063,Bike,3,Business,25,1,8:49:37 AM,25,1,8:50:30 AM,25,1,9:00:49 AM,25,1,9:14:19 AM,25,1,9:33:15 AM,8,21.0,,-1.2577288999999998,36.74107720000001,-1.2551895,36.7822034,Rider_Id_655,1136
Order_No_2122,User_Id_3641,Bike,3,Business,3,1,3:27:19 PM,3,1,3:28:28 PM,3,1,4:08:10 PM,3,1,4:25:12 PM,3,1,5:08:08 PM,17,23.0,,-1.2551895,36.7822034,-1.2977643,36.8844591,Rider_Id_116,2576
Order_No_14351,User_Id_306,Bike,1,Personal,9,6,1:05:07 PM,9,6,1:05:49 PM,9,6,1:21:33 PM,9,6,1:35:05 PM,9,6,2:01:47 PM,9,19.0,,-1.3157973,36.815148,-1.258321,36.795453,Rider_Id_549,1602
Order_No_22230,User_Id_2523,Bike,3,Business,26,5,2:40:58 PM,26,5,2:41:16 PM,26,5,2:41:29 PM,26,5,2:53:52 PM,26,5,3:03:02 PM,8,,,-1.2551895,36.7822034,-1.2856664,36.755983799999996,Rider_Id_291,550
Order_No_1543,User_Id_3560,Bike,3,Business,9,3,2:26:50 PM,9,3,2:28:45 PM,9,3,3:22:50 PM,9,3,3:24:45 PM,9,3,3:47:13 PM,9,25.5,,-1.279395,36.825364,-1.2413316,36.878552500000005,Rider_Id_801,1348
Order_No_22762,User_Id_1346,Bike,3,Business,11,1,1:14:43 PM,11,1,1:14:49 PM,11,1,1:22:25 PM,11,1,1:26:05 PM,11,1,1:56:24 PM,19,18.2,,-1.2998129999999999,36.787139200000006,-1.3700383,36.9190174,Rider_Id_543,1819
Order_No_9547,User_Id_2212,Bike,3,Business,13,3,10:54:53 AM,13,3,10:55:09 AM,13,3,11:00:19 AM,13,3,11:08:47 AM,13,3,11:27:07 AM,5,24.8,,-1.2571472,36.795063299999995,-1.2425149,36.789013700000005,Rider_Id_778,1100
Order_No_22919,User_Id_1033,Bike,3,Personal,5,2,11:37:27 AM,5,2,11:37:58 AM,5,2,11:57:22 AM,5,2,11:59:36 AM,5,2,1:11:04 PM,12,25.3,,-1.2325706,36.808392299999994,-1.2958383,36.8073162,Rider_Id_547,4288
Order_No_10698,User_Id_3492,Bike,3,Business,29,3,10:52:24 AM,29,3,10:52:50 AM,29,3,11:05:59 AM,29,3,11:15:19 AM,29,3,11:36:58 AM,7,,,-1.299207,36.8414337,-1.2728947,36.807942600000004,Rider_Id_2,1299
Order_No_11276,User_Id_2066,Bike,3,Business,1,3,4:01:27 PM,1,3,4:02:28 PM,1,3,4:22:24 PM,1,3,4:25:36 PM,1,3,5:26:45 PM,17,24.1,,-1.316961,36.820337,-1.2541368999999998,36.756404499999995,Rider_Id_672,3669
Order_No_13556,User_Id_2523,Bike,3,Business,8,2,12:49:29 PM,8,2,1:01:20 PM,8,2,1:09:30 PM,8,2,1:20:44 PM,8,2,1:36:32 PM,5,21.5,,-1.2559559999999999,36.789867,-1.2697379999999998,36.7965023,Rider_Id_535,948
Order_No_1020,User_Id_2200,Bike,3,Business,29,1,8:25:35 AM,29,1,8:57:40 AM,29,1,9:14:38 AM,29,1,9:21:10 AM,29,1,9:39:40 AM,4,19.2,,-1.290894,36.822971,-1.3047026000000002,36.8172033,Rider_Id_171,1110
Order_No_4601,User_Id_1721,Bike,3,Business,3,1,3:14:42 PM,3,1,3:15:53 PM,3,1,3:22:49 PM,3,1,3:30:36 PM,3,1,3:58:33 PM,14,23.2,,-1.2551895,36.7822034,-1.2558721000000002,36.7101188,Rider_Id_856,1677
Order_No_8664,User_Id_2869,Bike,3,Business,12,2,10:48:32 AM,12,2,10:58:10 AM,12,2,11:48:10 AM,12,2,11:57:43 AM,12,2,12:36:55 PM,9,24.3,,-1.2845766,36.8245168,-1.3025826,36.7670807,Rider_Id_404,2352
Order_No_4539,User_Id_517,Bike,3,Business,9,5,12:44:27 PM,9,5,12:53:44 PM,9,5,1:01:10 PM,9,5,1:07:46 PM,9,5,1:30:04 PM,10,25.8,,-1.3177546999999998,36.8303703,-1.2574219,36.7927073,Rider_Id_555,1338
Order_No_17979,User_Id_649,Bike,1,Business,12,4,10:47:28 AM,12,4,10:47:41 AM,12,4,10:48:19 AM,12,4,11:13:53 AM,12,4,11:52:53 AM,11,18.8,,-1.2551895,36.7822034,-1.2964396,36.7760609,Rider_Id_103,2340
Order_No_18855,User_Id_186,Bike,3,Business,14,2,9:41:55 AM,14,2,9:42:44 AM,14,2,9:51:52 AM,14,2,9:55:24 AM,14,2,10:07:31 AM,4,,,-1.2571472,36.795063299999995,-1.2825816,36.8092346,Rider_Id_435,727
Order_No_21508,User_Id_2100,Bike,3,Business,19,5,11:46:32 AM,19,5,11:46:40 AM,19,5,11:48:25 AM,19,5,11:59:30 AM,19,5,12:06:10 PM,8,24.7,,-1.2765736,36.851364600000004,-1.2948091999999998,36.8869203,Rider_Id_179,400
Order_No_14416,User_Id_1304,Bike,3,Business,24,2,3:41:48 PM,24,2,3:41:59 PM,24,2,3:47:55 PM,24,2,3:50:52 PM,24,2,3:56:47 PM,3,18.4,,-1.2551895,36.7822034,-1.2562249,36.786866100000005,Rider_Id_519,355
Order_No_4771,User_Id_3201,Bike,3,Business,23,5,11:34:41 AM,23,5,11:46:45 AM,23,5,11:47:38 AM,23,5,12:23:40 PM,23,5,1:00:42 PM,6,24.0,,-1.2584143,36.8048002,-1.2967701999999999,36.8040381,Rider_Id_101,2222
Order_No_23974,User_Id_496,Bike,3,Business,9,2,11:29:18 AM,9,2,11:29:59 AM,9,2,11:41:46 AM,9,2,11:46:51 AM,9,2,11:56:37 AM,3,27.1,,-1.2551895,36.7822034,-1.273488,36.804158,Rider_Id_695,586
Order_No_26141,User_Id_1926,Bike,3,Business,6,2,4:04:07 PM,6,2,4:23:45 PM,6,2,4:37:11 PM,6,2,4:51:30 PM,6,2,5:32:16 PM,10,,,-1.3332749,36.870814700000004,-1.2897368,36.8226783,Rider_Id_612,2446
Order_No_5126,User_Id_393,Bike,3,Business,14,1,9:58:01 AM,14,1,9:58:22 AM,14,1,9:58:37 AM,14,1,10:41:51 AM,14,1,10:42:01 AM,11,23.5,,-1.3167113000000001,36.8301563,-1.2574219,36.7927073,Rider_Id_515,10
Order_No_10918,User_Id_1787,Bike,3,Business,24,7,2:42:06 PM,24,7,2:43:30 PM,24,7,3:12:12 PM,24,7,3:20:58 PM,24,7,3:52:12 PM,12,,,-1.2860183,36.8975338,-1.2283403,36.8822756,Rider_Id_668,1874
Order_No_20559,User_Id_3247,Bike,3,Business,15,3,10:34:14 AM,15,3,10:36:12 AM,15,3,10:45:12 AM,15,3,10:54:41 AM,15,3,11:18:14 AM,10,,,-1.2571472,36.795063299999995,-1.31861,36.8113967,Rider_Id_205,1413
Order_No_15768,User_Id_3635,Bike,1,Business,22,3,3:54:32 PM,22,3,3:54:50 PM,22,3,3:57:45 PM,22,3,4:25:20 PM,22,3,5:07:00 PM,23,25.8,,-1.2615888000000002,36.7928732,-1.3592118,36.6717545,Rider_Id_857,2500
Order_No_3488,User_Id_3201,Bike,3,Business,24,3,9:40:56 AM,24,3,9:41:04 AM,24,3,9:54:23 AM,24,3,10:02:12 AM,24,3,10:14:32 AM,5,17.1,0.9,-1.2584143,36.8048002,-1.2559559999999999,36.772901,Rider_Id_620,740
Order_No_21830,User_Id_1261,Bike,1,Personal,19,5,8:22:44 AM,19,5,8:23:01 AM,19,5,8:30:39 AM,19,5,8:32:32 AM,19,5,10:03:25 AM,18,20.1,,-1.2669736,36.8040985,-1.3232073999999998,36.89136679999999,Rider_Id_108,5453
Order_No_20120,User_Id_2344,Bike,3,Business,5,2,4:32:51 PM,5,2,4:34:13 PM,5,2,4:34:59 PM,5,2,4:47:03 PM,5,2,5:25:44 PM,18,21.6,,-1.2553615,36.789537599999996,-1.3385790000000002,36.89630379999999,Rider_Id_379,2321
Order_No_640,User_Id_1368,Bike,3,Business,11,1,2:48:11 PM,11,1,2:54:39 PM,11,1,3:02:16 PM,11,1,3:15:35 PM,11,1,3:59:09 PM,15,28.2,,-1.2571472,36.795063299999995,-1.3366311000000002,36.769092799999996,Rider_Id_205,2614
Order_No_20211,User_Id_2212,Bike,3,Business,19,5,9:04:04 AM,19,5,9:42:00 AM,19,5,10:07:30 AM,19,5,10:13:06 AM,19,5,11:00:26 AM,5,20.0,,-1.2646084,36.8028645,-1.2841726,36.8179589,Rider_Id_829,2840
Order_No_27681,User_Id_113,Bike,3,Business,18,3,2:30:34 PM,18,3,2:31:29 PM,18,3,2:44:35 PM,18,3,2:50:49 PM,18,3,3:39:28 PM,8,20.7,,-1.283998,36.819886,-1.2963097,36.7688221,Rider_Id_148,2919
Order_No_18667,User_Id_3211,Bike,3,Personal,27,3,10:43:48 AM,27,3,10:54:20 AM,27,3,11:07:52 AM,27,3,11:22:49 AM,27,3,11:47:33 AM,12,,,-1.2783772,36.8201617,-1.2245407,36.7583778,Rider_Id_661,1484
Order_No_13681,User_Id_2112,Bike,3,Business,25,4,11:26:38 AM,25,4,11:26:47 AM,25,4,11:27:12 AM,25,4,11:46:45 AM,25,4,12:16:17 PM,13,,,-1.2527958000000001,36.8003131,-1.2156006000000001,36.8916865,Rider_Id_89,1772
Order_No_580,User_Id_2982,Bike,3,Business,10,1,9:33:54 AM,10,1,9:34:14 AM,10,1,9:41:40 AM,10,1,10:34:51 AM,10,1,11:21:38 AM,18,18.3,,-1.300921,36.828195,-1.177202,36.8351183,Rider_Id_519,2807
Order_No_24057,User_Id_2150,Bike,3,Business,2,2,2:26:27 PM,2,2,2:27:23 PM,2,2,2:55:22 PM,2,2,2:59:33 PM,2,2,3:31:30 PM,15,26.2,,-1.2872344,36.7773949,-1.3444459999999998,36.756597,Rider_Id_38,1917
Order_No_17145,User_Id_1502,Bike,3,Business,4,1,3:46:32 PM,4,1,3:46:48 PM,4,1,3:56:41 PM,4,1,4:11:44 PM,4,1,4:57:03 PM,19,,,-1.3014461000000002,36.7661381,-1.2232123,36.8932547,Rider_Id_148,2719
Order_No_21502,User_Id_1500,Bike,3,Business,18,4,11:25:34 AM,18,4,11:40:16 AM,18,4,11:46:45 AM,18,4,12:03:39 PM,18,4,12:26:18 PM,10,,,-1.2991441000000001,36.7528804,-1.2638185,36.7930057,Rider_Id_327,1359
Order_No_13675,User_Id_2701,Bike,3,Business,22,3,9:47:54 AM,22,3,9:48:09 AM,22,3,10:04:11 AM,22,3,10:06:37 AM,22,3,10:40:54 AM,7,15.3,,-1.279395,36.825364,-1.2551895,36.7822034,Rider_Id_932,2057
Order_No_566,User_Id_496,Bike,3,Business,23,5,10:30:43 AM,23,5,10:31:07 AM,23,5,10:43:42 AM,23,5,10:51:00 AM,23,5,11:40:02 AM,23,24.3,,-1.374163,36.913444,-1.2551895,36.7822034,Rider_Id_880,2942
Order_No_8983,User_Id_1882,Bike,3,Business,13,7,9:36:15 AM,13,7,9:36:27 AM,13,7,9:44:24 AM,13,7,9:49:28 AM,13,7,10:28:25 AM,14,20.1,,-1.2268871000000001,36.8073946,-1.2237773,36.8861711,Rider_Id_101,2337
Order_No_8002,User_Id_3492,Bike,3,Business,28,2,12:59:58 PM,28,2,1:00:55 PM,28,2,1:15:43 PM,28,2,1:27:20 PM,28,2,1:49:03 PM,7,21.1,,-1.2728947,36.807942600000004,-1.299207,36.8414337,Rider_Id_907,1303
Order_No_6854,User_Id_1389,Bike,3,Business,4,1,4:02:05 PM,4,1,4:02:28 PM,4,1,4:15:53 PM,4,1,4:34:25 PM,4,1,4:50:09 PM,5,21.0,,-1.2584143,36.8048002,-1.2885528999999998,36.816014100000004,Rider_Id_742,944
Order_No_4366,User_Id_2803,Bike,3,Business,17,1,1:06:17 PM,17,1,1:25:40 PM,17,1,2:16:33 PM,17,1,2:17:41 PM,17,1,3:14:07 PM,7,24.7,,-1.2765736,36.851364600000004,-1.2963492,36.8093377,Rider_Id_436,3386
Order_No_10520,User_Id_3080,Bike,3,Business,8,5,1:02:20 PM,8,5,2:41:58 PM,8,5,2:50:11 PM,8,5,2:59:24 PM,8,5,3:30:08 PM,22,30.5,,-1.2551895,36.7822034,-1.3342256000000001,36.9106741,Rider_Id_328,1844
Order_No_8916,User_Id_3291,Bike,3,Business,3,4,8:49:38 AM,3,4,8:52:15 AM,3,4,9:03:16 AM,3,4,9:18:29 AM,3,4,9:40:40 AM,12,20.5,,-1.331619,36.847976,-1.2600926000000001,36.8088685,Rider_Id_263,1331
Order_No_4361,User_Id_146,Bike,3,Personal,3,4,11:29:55 AM,3,4,11:30:12 AM,3,4,11:46:03 AM,3,4,11:50:09 AM,3,4,12:31:10 PM,14,23.5,,-1.2985153,36.7876043,-1.3389278999999998,36.7092201,Rider_Id_846,2461
Order_No_21639,User_Id_1927,Bike,3,Business,2,2,3:36:41 PM,2,2,3:41:06 PM,2,2,3:51:04 PM,2,2,4:44:16 PM,2,2,4:44:28 PM,14,28.6,,-1.3472066,36.7692638,-1.3263105,36.8622904,Rider_Id_947,12
Order_No_9045,User_Id_1245,Bike,3,Business,9,4,3:30:59 PM,9,4,3:37:59 PM,9,4,3:39:33 PM,9,4,4:11:17 PM,9,4,4:33:43 PM,17,,,-1.300921,36.828195,-1.3198615,36.7110323,Rider_Id_297,1346
Order_No_19954,User_Id_3599,Bike,3,Business,29,5,9:54:29 AM,29,5,10:02:06 AM,29,5,10:22:10 AM,29,5,11:04:26 AM,29,5,11:42:01 AM,15,26.6,,-1.3302996,36.8707935,-1.2612531999999999,36.7897977,Rider_Id_654,2255
Order_No_3725,User_Id_3064,Bike,3,Business,25,4,11:40:34 AM,25,4,11:55:57 AM,25,4,11:56:14 AM,25,4,12:07:54 PM,25,4,12:30:55 PM,6,,,-1.2571472,36.795063299999995,-1.2990813,36.8034213,Rider_Id_61,1381
Order_No_7520,User_Id_393,Bike,3,Business,6,4,11:59:26 AM,6,4,11:59:59 AM,6,4,12:02:21 PM,6,4,12:12:47 PM,6,4,12:26:08 PM,5,19.5,,-1.3228003000000002,36.8306435,-1.3077869,36.844320700000004,Rider_Id_2,801
Order_No_27229,User_Id_375,Bike,3,Business,11,3,10:33:31 AM,11,3,11:32:42 AM,11,3,12:22:01 PM,11,3,12:45:11 PM,11,3,1:27:50 PM,8,19.2,,-1.2870803,36.8152302,-1.2551895,36.7822034,Rider_Id_752,2559
